title,content,source,originallink,official_label,label_reason
"중동발 유가·금융시장 변동성 점검…李대통령, 9일 비상경제회의","언론 공지를 통해 중동 상황에 따른 경제 영향을 점검하기 위한 회의라고 밝혔다. 이번 회의에는 재정경제부와 산업통상자원부, 기후에너지부, 기획예산처, 농림축산식품부, 공정거래위원회, 국세청 등 경제 관련 부처가...",www.edaily.co.kr,http://www.edaily.co.kr/news/newspath.asp?newsid=01794166645381352,1,공식 쿼리 기반: www.edaily.co.kr
헤즈볼라 계속 친다는 이스라엘…美·이란 종전협상 최대 걸림돌,"그는 트럼프 행정부 관계자들과의 비공개 회동에서 이 같은 메시지를 직접 전달했다. 해당 매체가 인용한... 순간이라고 주장하고 있다는 것이다. 이스라엘 전직 고위 관리들에 따르면, 이스라엘은 현재의 휴전 논의가...",www.news1.kr,https://www.news1.kr/world/usa-canada/6129867,0,비공식 쿼리 기반: www.news1.kr
"""한동훈은 면장도 못할 인간!"" 장동혁 반기, 11일간의 전말 [1번지의 비...","그렇다고 단순히 흥미를 위한 ‘카더라 통신’은 아닙니다. 뒷이야기가 결국 무대 위의 이야기를 좌우한다면, 그 역시 독자들에게 알려 마땅한 일일 겁니다. 때론 심연에 닿지 못할 수도 있겠지만, 중앙일보...",www.joongang.co.kr,https://www.joongang.co.kr/article/25402296,0,비공식 쿼리 기반: www.joongang.co.kr
"“정부가 진짜 사장”…공공기관 무기계약직 노조, 기획처에 교섭 요구","앞서 돌봄노동자들로 구성된 민노총 돌봄공동교섭단은 보건복지부와 교육부, 성평등가족부 등 정부부처와... 경기 화성시와 전북 전주시가 노조의 교섭 요구에 응한다는 의미로 교섭 요구 사실을 공고했지만 중앙부처는...",www.donga.com,https://www.donga.com/news/Society/article/all/20260406/133684296/1,1,공식 쿼리 기반: www.donga.com
"안산시의회, 시정질문·5분 자유발언 실시..""대안 마련 촉구""","의회가 제기한 ‘인재육성재단 채용 논란’, ‘수의계약 몰아주기 의혹’에 반박 보도자료를 냈다가 결국 의회 요구에 따라 제자리를 찾은 사례 등을 성과 홍보에는 적극적이면서 행정 과오에 대한 책임 표명은 없었던...",kpenews.com,https://kpenews.com/View.aspx?No=4035199,0,비공식 쿼리 기반: kpenews.com
호르무즈 해협 봉쇄 여파에 미 서부 에너지시장 비상,압박받을 가능성이 크다고 전했다. 시장조사업체 보텍사(Vortexa)에 따르면 한국은 이달 캘리포니아로 향하는 항공유 공급량을 평소의 절반 수준으로 줄일 것으로 예상된다.셰브론의 정유·파이프라인·화학 사업을...,www.asiatoday.co.kr,https://www.asiatoday.co.kr/view.php?key=20260409010002732,0,비공식 쿼리 기반: www.asiatoday.co.kr
“소문속의 당뇨병; ”~카더라“의 진실”/ 가천대 길병원 내분비내과 ...,"""당뇨병 '카더라 통신'의 진실, 전문가가 단칼에 검증합니다!"" ""당뇨는 평생 약 먹어야 한다"", ""인슐린 맞으면 인슐린 의존체 됐다"", ""밤토마토만 먹으면 당 조절된다"" 등 소문 속 당뇨병 진실을 가천대 길병원 내분비내과...",aftertherain.kr,http://aftertherain.kr/sub/contents/view.php?seq=96614,0,비공식 쿼리 기반: aftertherain.kr
[증권 다시보기] 코스닥 1위 내준 '삼천당제약'···IM증권에 법적 조치...,"삼천당제약은 이와 관련해 ""해당 애널리스트가 사실 확인 없이 내용을 배포했을 경우 끝까지 책임을 묻겠다... 주가 하락 원인에 대해 삼천당제약 측은 ""악성 루머와 공매도 세력의 인위적 공격이라며 공매도 과열 종목...",www.globale.co.kr,https://www.globale.co.kr/news/articleView.html?idxno=37367,0,비공식 쿼리 기반: www.globale.co.kr
[뉴욕증시] 美·이란 2주 휴전 소식에 급등…기술주·유가 동반 급반전,다만 레바논을 둘러싼 공습 논란 등으로 이란이 휴전 이행 방식에 이의를 제기하면서 합의의 지속... 공급망 차질 우려가 완화되자 그동안 움츠렸던 IT·성장주 전반으로 매수세가 확산되는 모습이다. 가상화폐...,www.kdfnews.com,http://www.kdfnews.com/news/articleView.html?idxno=181565,0,비공식 쿼리 기반: www.kdfnews.com
기술 맹신 '주가 잔혹사'...이번엔 삼천당제약 차례인가[삼천당제약 대...,"문제는 삼천당제약 사례가 국내 기업과 글로벌 빅파마들의 협상에서 신뢰도 저하 요인으로 작용할 수 있다는 점이다. 공시와 보도자료 간 괴리, 계약 규모 해석 논란이 반복되면서 국내 바이오산업 전체를 위험하다고...",www.edaily.co.kr,http://www.edaily.co.kr/news/newspath.asp?newsid=02968406645412184,1,공식 쿼리 기반: www.edaily.co.kr
잡음 커지는 與 호남 경선…경기지사는 김·추·한 3파전으로,"당일 행정안전부 지침에 따라 청사를 폐쇄했다”며 “내란 동조”를 주장해 논란을 빚고 있다. 김 후보는... 진출했다고 발표했다. 전날부터 이틀간 100% 당원 투표로 진행한 예비경선 결과로, 권칠승 의원·양기대 전...",www.joongang.co.kr,https://www.joongang.co.kr/article/25413779,1,공식 쿼리 기반: www.joongang.co.kr
평년보다 더웠던 3월…개나리·벚꽃·목련 동시에 폈다,"강원 기상청에 따르면, 올해 북강릉의 벚나무는 4월 1일 개화한 것으로 공식 관측됐다. 평년(4월 4일) 보다는 3일 빠른 개화다. 봄철 기온 상승으로 강원도의 벚꽃 개화 시기는 3월 말~4월 초로 앞당겨지는 추세다....",www.kado.net,https://www.kado.net/news/articleView.html?idxno=2042801,1,공식 쿼리 기반: www.kado.net
알맹이 빠진 삼천당제약 간담회…불확실성만 키웠다,"업계 관계자는 ""오리지널과 다른 방식으로 경구용 제제를 만들어 약동학적(PK)·약력학적(PD) 차이는 물론... 마이크 잡은 '익명 관계자', 연구소 국가도 숨겨 이날 간담회의 압권은 질의응답 시간에 등장한 '익명의 관계자...",news.bizwatch.co.kr,https://news.bizwatch.co.kr/article/healthcare/2026/04/06/0034,0,비공식 쿼리 기반: news.bizwatch.co.kr
"4월 금통위, 이창용의 마지막 판단과 신현송의 계승 '관심'","이창용 한국은행 총재의 마지막 금융통화위원회가 다가오면서 이번 회의 의미가 단순한 금리 결정 이상으로 커지고 있다. 4월 금통위는 지난 4년간 이창용 체제가 보여준 정책 판단의 최종 정리이자, '유연한 통화정책'을...",www.metroseoul.co.kr,http://www.metroseoul.co.kr/article/20260408500225,1,공식 쿼리 기반: www.metroseoul.co.kr
"국내신약, 개량신약, 독자복합제, 바이오시밀러가 '생존의 열쇠'",④통계청의 인구통계 및 통계포털의 고령화 추이 ⑤2025년 말 기준 국가필수의약품 및 퇴장방지의약품... 이와 함께 ⑦2025년 사업보고서를 발표한 제약기업의 연결 기준(없을 경우 개별기준) 재무제표 내...,www.hitnews.co.kr,https://www.hitnews.co.kr/news/articleView.html?idxno=75026,1,공식 쿼리 기반: www.hitnews.co.kr
"고양 5000가구 '김현미 장관 아파트', 16년째 미등기에 가격도 제자리","환지 방식 도시개발사업으로 아파트를 짓는 경우, 관련 규정에 따라 최종 환지처분 공고 및 처분이 완료된... 추진 일정과 로드맵, 농림축산식품부 소관 국유지 무상귀속 문제 해결, 유사 사례 재발 방지 대책을 요구했다.",realty.chosun.com,https://realty.chosun.com/site/data/html_dir/2026/04/08/2026040803338.html,1,공식 쿼리 기반: realty.chosun.com
"구윤철 ""공공부문 AI 도입 성과 나와야 할 때…정책역량 집중""",(한국수자원공사·한국전력공사·한국가스공사·한전KDN·해양환경공단)의 올해 중점 추진과제 계획에 대해... 최초로 공시해 정책 추진의 책임성을 높일 계획이다. 재경부는 이번 현장 방문 결과를 바탕으로 공공기관이...,www.news1.kr,https://www.news1.kr/economy/trend/6108709,1,공식 쿼리 기반: www.news1.kr
‘김어준 유튜브’가 터뜨린 '李 공소 취소 거래설' 폭탄... ‘李 탄핵’...,민주당도 근거 없는 음모론이라며 논란의 진원지가 된 ‘김어준 유튜브’에 대한 성토를 이어갔다. 한준호 의원은 페이스북에 “이제는 찌라시 수준도 안 되는 음모론으로 이재명 정부를 공격하느냐”라며 “정말 화가...,www.siminilbo.co.kr,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160283444683430,0,비공식 쿼리 기반: www.siminilbo.co.kr
"테라사이언스, 창원 공장부지·건물 등 200억원에 양도 결정",이사회결의일(결정일)2026년 04월 08일 - 사외이사참석여부참석(명)1불참(명)- - 감사(사외이사가 아닌 감사위원) 참석여부참석11. 공정거래위원회 신고대상 여부미해당12. 풋옵션 등 계약 체결여부아니오...,www.digitaltoday.co.kr,https://www.digitaltoday.co.kr/news/articleView.html?idxno=654958,1,공식 쿼리 기반: www.digitaltoday.co.kr
"“이란, 호르무즈 일 10여척 통과 제한…통행료 부과 계획도”",것으로 전해졌다. 월스트리트저널(WSJ)은 8일(현지시간) 아랍권 중재자들을 인용해 이란이 최근 체결된... 이란 의회도 통행 승인과 수수료 부과를 포함한 새로운 해협 관리 방안을 승인한 것으로 전해졌다. 이란은 통행료...,www.dt.co.kr,https://www.dt.co.kr/article/12056472?ref=naver,0,비공식 쿼리 기반: www.dt.co.kr
"'라디오스타' 남창희, 유튜브로 장인어른 마음 돌린 사연 공개",연예인'이 자신의 철학이라고 고백했다. 과거에는 최고의 MC를 꿈꿨으나 이제는 '생존'을 최우선 목표로 삼게 된 현실적인 이유를 털어놓으며 많은 이들의 공감을 자아냈다. 이어 세간에 떠돌았던 초호화 결혼식 루머에...,www.stardailynews.co.kr,https://www.stardailynews.co.kr/news/articleView.html?idxno=527865,0,비공식 쿼리 기반: www.stardailynews.co.kr
포스코 7000명 직고용 방침에…제외 직군·임금 수준 남은 과제는,"처우를 주장하며 원청에 직접 교섭을 요구했다. 직고용 이후에도 정규직 직원과 동일한 급여 체계를 갖추기 어려울 거란 관측이 많다. 전국금속노조 관계자는 “포스코는 생산 정규직을 E직군으로 분류하는데, 앞서...",www.joongang.co.kr,https://www.joongang.co.kr/article/25418585,0,비공식 쿼리 기반: www.joongang.co.kr
"포스코 최소 4곳과 교섭...'1년 내내 교섭 현실화 되나', 노란봉투법 한...",김소희 국민의힘 의원실을 통해 입수한 자료에 따르면 노란봉투법 시행(3월 10일) 이후 이달 6일까지... 이에 대해 노동부 관계자는 “교섭 의제를 확정하지 않은 부분은 노사 자율에 맡긴 것”이라고 설명했다. 이에 대해...,www.joongang.co.kr,https://www.joongang.co.kr/article/25418598,0,비공식 쿼리 기반: www.joongang.co.kr
[퇴근길머니] '역대급 성적표' 삼성전자…서울 휘발윳값 2천원,한국기업 새 역사 썼다...인데 오늘 실적발표가 있었던 삼성전자 얘긴데요. 말 그대로 한국 기업의 새 역사를... 금요일에는 한국은행이 금융통화위원회를 열고 기준금리를 결정합니다. 이창용 총재의 마지막...,www.yonhapnewstv.co.kr,http://www.yonhapnewstv.co.kr/MYH202604071729229Z4,1,공식 쿼리 기반: www.yonhapnewstv.co.kr
"김윤덕 국토부장관 ""재탕 일리 있다""...1·29 공급정책 신뢰 시험대","정부는 12일 세법 시행령을 공식 발표할 예정이다. 시장에서는 다주택자의 급매 출회 가능성과 영향... 또 현대자동차의 휴머노이드 로봇 '아틀라스' 도입과 관련해 '일자리 대공황' 우려가 제기되자 구 부총리는 ""기계가...",www.newswhoplus.com,https://www.newswhoplus.com/news/articleView.html?idxno=54240,1,공식 쿼리 기반: www.newswhoplus.com
알테오젠·삼천당제약·레인보우로보틱스…'잡음' 키우는 코스닥 대장주...,"불성실 공시·미공개정보 이용·법적 공방까지…잡음 많은 코스닥 주도주들 금융투자업계 ""기업 온정주의에... 특히 전날에는 지난 2월 영업실적 보도자료 배포 과정에서의 '공시 불이행'을 사유로 삼천당제약을...",www.ajunews.com,https://www.ajunews.com/view/20260401160112119,1,공식 쿼리 기반: www.ajunews.com
'전쟁추경' 심사 돌입…3조 증액요구 쏟아져,국회가 이른바 ‘전쟁 추가경정예산안’ 심사에 들어간 가운데 각 상임위원회 예비심사 단계에서만 3조원... 한 후 9일 소위원회에서 항목별 증·감액을 심사한다. 여야는 10일 본회의에서 추경안을 처리하기로 했다.,www.hankyung.com,https://www.hankyung.com/article/2026040752341,1,공식 쿼리 기반: www.hankyung.com
"정부, 美 의약품 관세 대응 착수…업계와 긴급 점검","산업통상자원부와 보건복지부는 6일 서울에서 주요 의약품 수출기업 5곳과 유관 협단체, 지원기관이 참여한... 이날 간담회는 미국 정부가 현지시간 4월 2일 발표한 의약품 및 원료 대상 232조 관세 조치가 국내 업계에...",www.hitnews.co.kr,https://www.hitnews.co.kr/news/articleView.html?idxno=75203,1,공식 쿼리 기반: www.hitnews.co.kr
삼성바이오로직스 인사팀이 정신건강센터 근로자 상담기록 감시 파문,◆ 삼성바이오로직스 상생지부 폭로…정신건강 상담자를 '징계' 폴더로 관리 11월 10일... 도입 ▲블라인드 회사 평가 조작 하위 고과 잠재 평가 풀 ▲PS(초과이익분배금) 제도에 대한 자본 운용 가이드안 등이었다....,www.lawleader.co.kr,http://www.lawleader.co.kr/news/articleView.html?idxno=17703,0,비공식 쿼리 기반: www.lawleader.co.kr
"“도심도 공급 넘치는데”…용산 국제업무지구, 오피스 과잉 우려 확산","여부를 결정하는 등 관망세를 보이고 있다. G1서울의 경우 공실률이 86%에 이른다. 임차인이 메트라이프생명... 한국은행(한은)은 기준금리 동결로 통화정책 안정을 유지하고 있지만, 시중의 금융비용 부담은 오히려...",www.edaily.co.kr,http://www.edaily.co.kr/news/newspath.asp?newsid=04939686645414152,1,공식 쿼리 기반: www.edaily.co.kr
"5월 4일 임시공휴일 지정 시 심의 없이 학교도 휴업한다…""운영위 심의...",및 의결됐다고 밝혔다. 앞으로는 갑작스레 임시공휴일 지정됐을 때 학교ㆍ유치원이 급하게 운영위를 열고... 그러다 지난해 10월 국회 본회의에서 근로자의 날 명칭을 노동절로 바꾸는 법안이 통과됨에 따라 올해부터...,www.topstarnews.net,https://www.topstarnews.net/news/articleView.html?idxno=16029369,1,공식 쿼리 기반: www.topstarnews.net
"금통위, 7회 연속 기준금리 동결 유력…'매파적 스탠스' 속 하반기 인상...",채권시장 전문가들은 한국은행이 4월 금융통화위원회에서 기준금리를 동결할 가능성이 높다고 전망했다.... 전문가들은 현재 통화정책이 어느 한 방향으로 기울기 어려운 '양방향 리스크' 국면에 진입했다고 보고 있다....,www.seoulwire.com,http://www.seoulwire.com/news/articleView.html?idxno=715512,1,공식 쿼리 기반: www.seoulwire.com
"맨체스터 유나이티드서 '고점' 찍었는데…""카세미루 계약 연장? 감상적...","이로써 맨유는 빌라를 따돌리고 단독 3위에 올랐다. 이날 2도움을 기록한 브루노 페르난데스의 활약이... 'BBC'는 ""본지 소식통에 따르면 맨유는 결정을 재고할 계획이 없다고 한다""며 맨유가 카세미루와의 이별 결정을...",www.fourfourtwo.co.kr,https://www.fourfourtwo.co.kr/news/articleView.html?idxno=89089,0,비공식 쿼리 기반: www.fourfourtwo.co.kr
보건복지부 공공기관 브랜드평판 4월 빅데이터 분석... 1위 국민연금공...,"한국기업평판연구소가 8일 발표한 '2026년 4월 보건복지부 공공기관 브랜드평판' 분석 결과에 따르면 국민연금공단(이사장 김성주)이 1위를 기록했고, 국민건강보험공단과 대한적십자사가 각각 2위와 3위를...",www.pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=443671,1,공식 쿼리 기반: www.pinpointnews.co.kr
"박민영 곁 지켜온 한준우, 모든 비극의 설계자였다('세이렌')","이후 한설아는 로얄옥션 경매 무대에서 VIP들을 상대로 김선애의 범행을 공개적으로 폭로했고, 동시에... 결국 모든 비극의 시작이 그의 손에서 비롯됐다는 사실이 드러나며 충격을 안겼다. 친구이자 조력자로 보였던...",www.nc.press,https://www.nc.press/news/articleView.html?idxno=612099,0,비공식 쿼리 기반: www.nc.press
"정부, '전국민 공급망 애로 핫라인' 가동…현장 의견 반영 강화","기후에너지환경부, 보건복지부, 식품의약품안전처, 농림축산식품부, 관세청 등 관계 부처들도 각자의 공식 SNS 채널을 통해 국민과 기업의 제안을 접수하기로 했다. 이번 조치는 지난 3일 비상경제본부 회의에서 발표된...",www.factin.co.kr,https://www.factin.co.kr/news/articleView.html?idxno=6086,1,공식 쿼리 기반: www.factin.co.kr
"[단독-조성진의 가창신공] 각트, 5월 한국 찾는다…더 막강해진 사운드","각트의 이번 내한공연은 무려 20여 년만의 단독 공연으로, 프로젝트 밴드 '옐로우 프라이드 치킨즈(YELLOW... 잘 알려져 있다. 각트는 지난 2006년 1월 14일 올림픽공원 펜싱경기장에서 첫 내한공연을 펼치며 많은...",sports.hankooki.com,https://sports.hankooki.com/news/articleView.html?idxno=6930305,0,비공식 쿼리 기반: sports.hankooki.com
"[비건 Q&A]⑬비거니즘 역사와 철학, 상징 인물 100문답","1201~1300 이 연재는 비건뉴스가 입문자 관점에서 꼭 필요한 질문을 큐레이션해 정리한 사전형 Q&A다. 한 번... 이번 편은 인물 가십보다, 용어의 범위와 사료 확인 포인트를 함께 제시하는 데 초점을 맞췄다. ◇ 고대와...",www.vegannews.co.kr,https://www.vegannews.co.kr/news/article.html?no=381599,0,비공식 쿼리 기반: www.vegannews.co.kr
"""전쟁 위기 막을 수 있었던 이란 제안""...양심선언 이어 후폭풍 예고 [지...","가디언에 따르면 조너선 파월 영국 안보보좌관은 지난달 26일 스위스 제네바에서 열린 미·이란 3차 간접 핵 협상에 참여했으며, 당시 이란의 제안이 ""놀라운 수준""이라고 평가했다고 소식통들은 전했습니다. 소식통은...",www.ytn.co.kr,https://www.ytn.co.kr/_ln/0134_202603181431144888,0,비공식 쿼리 기반: www.ytn.co.kr
"[인터뷰] 유정복 ""인천 이익만 대변할 것... 천막당사 갈 용기로 당 혁신...","3선에 성공한다면 공급을 늘리고 전국 확산에도 앞장서겠다. 여야를 떠나 국가 정책으로 추진해야 한다.... "" -이른바 '전쟁 추경' 중 고유가 피해 지원금 재원을 지방정부에 전가시킨다는 논란이 있다. ""정부는 지방교부세...",www.hankookilbo.com,https://www.hankookilbo.com/news/article/A2026040810550001263?did=NA,0,비공식 쿼리 기반: www.hankookilbo.com
네이버 ‘지식인’ 오류로 밝혀진 미담…정기선·이지영 과거 답변 눈길,다만 유명인 본인의 의도와 무관하게 수년 전 익명으로 작성한 개인적 표현과 사적인 질의응답까지 공개되면서 사생활 침해 및 개인정보 보호에 대한 우려도 제기됐다. 논란이 확산되자 네이버는 당일 해당 기능을 긴급...,www.joseilbo.com,http://www.joseilbo.com/news/news_read.php?uid=562381&class=78&grp=,0,비공식 쿼리 기반: www.joseilbo.com
[오늘(9일)의 경제·산업 주요 일정·행사] '2026 장애인생산품 홍보장터...,"3차 공고 실시 △ 국토부·LH, 소규모주택정비 첫 LH 단독시행 착수 △ 중기부, 국민경제자문회의 (10시... 413호) △ 보건복지부, '2026 장애인생산품 홍보장터(Value In the City_Seoul)' 개최 (9일~10일, 서울 청계광장...",www.popcornnews.net,http://www.popcornnews.net/news/articleView.html?idxno=117754,1,공식 쿼리 기반: www.popcornnews.net
"[아침밥] 교보증권 ""휴젤 미국 직판 비용 반영에도 성장세 유지""",영업이익률(OPM)은 39.8%를 기록할 것으로 추정했다. 시장 컨센서스에는 부합하는 실적이다. 사업 부문별로 보면 톡신 매출은 464억원으로 전년 대비 13.8% 증가할 것으로 분석했다. 중국과 북남미향 선적이 반영된...,www.sidae.com,https://www.sidae.com/article/2026040908533844732,0,비공식 쿼리 기반: www.sidae.com
"초3 딸에 빨래 맡긴 돌싱 워킹맘... ""당연 vs 과하다"" 의견 분분","이혼 후 홀로 두 자녀를 키우는 워킹맘이 10살 딸에게 집안일을 맡긴 것을 두고 온라인에서 논란이 일고 있다. 최근 한 온라인 커뮤니티에 올라온 글에 따르면, A씨는 초등학교 3학년 딸과 기저귀를 뗀 지 얼마 안 된 둘째를...",www.insight.co.kr,https://www.insight.co.kr/news/549334,0,비공식 쿼리 기반: www.insight.co.kr
광주 군 공항 이전 첫걸음…예비후보지 무안 망운면 낙점,"국방부는 2일 보도자료를 통해 군 공항 이전 및 지원에 관한 특별법에 근거해 광주시와 전남도, 무안군 등... 이후 대통령실에 기획재정부, 국방부, 국토교통부와 해당 지자체들이 모두 참여하는 6자 협의체가 만들어졌고...",www.kwangju.co.kr,http://www.kwangju.co.kr/article.php?aid=1775109480797400277,1,공식 쿼리 기반: www.kwangju.co.kr
"유영하, 대구시장 공천 중진 배제 방침에 ""원하지 않아…페널티 가능""","이게 뭐 카더라 통신이 많은데, 어쨌든 1차 컷오프를 시키고 거기서 뭐, 단순 경선을 시킬지. 아니면 1차 컷오프를 시켜서 두 단계 경선을 갈지. 그건 이제 공관위에서 결정을 하겠지만은. 어떤 경우든 이제 선거는 다...",www.nocutnews.co.kr,https://www.nocutnews.co.kr/news/6487316?utm_source=naver&utm_medium=article&utm_campaign=20260318091208,0,비공식 쿼리 기반: www.nocutnews.co.kr
현대차그룹 정의선의 '신의 한수'···땅값 4배 뛴 GBC 베팅 '진짜 승자...,"만에 공시지가 기준 4배 이상 폭등하며 그룹의 막강한 핵심 자산으로 자리매김했다. 한때 '승자의 저주... 25일 업계에 따르면, 현대차그룹이 축구장 11개 크기에 달하는 옛 한국전력(한전) 본사 부지(총면적 7만9342㎡)를...",www.enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2410481,1,공식 쿼리 기반: www.enewstoday.co.kr
우리가 ‘연프’에 열광하는 이유는 바로 이 때문,"일단 연프에 출연만 하면, 블라인드에 출연자의 인스타그램 주소와 지인들의 증언이 쭉 올라온다. 아니... 플러팅과 싸움과 폭로의 한가운데에서 도파민이 분출된다. 진지한 비평가들은 연프가 사회구조를 수긍하는...",www.allurekorea.com,https://www.allurekorea.com/2026/03/13/%ec%9a%b0%eb%a6%ac%ea%b0%80-%ec%97%b0%ed%94%84%ec%97%90-%ec%97%b4%ea%b4%91%ed%95%98%eb%8a%94-%ec%9d%b4%ec%9c%a0%eb%8a%94-%eb%b0%94%eb%a1%9c-%ec%9d%b4-%eb%95%8c%eb%ac%b8/?utm_source=naver&utm_medium=partnership,0,비공식 쿼리 기반: www.allurekorea.com
"포스코홀딩스, 아르헨티나 리튬염호 인수 완료…공급망 장악력 높인다",것으로 전망됩니다. 추가 광권 확보로 기존 옴브레 무에르토 광권의 확장 효과를 높이고 개발 및 운영 효율... 것으로 관측됩니다. 이주태 포스코홀딩스 대표이사 사장은 인수 완료 서명식에서 “추가 확보한 리튬...,www.newstomato.com,http://www.newstomato.com/ReadNews.aspx?no=1297246&inflow=N,0,비공식 쿼리 기반: www.newstomato.com
공공 AI 담당자가 꼭 알아야 할 AX 트렌드 2가지,"행정안전부에 '인공지능정부실'이 신설되었고, 2026년 AI 예산은 전년 본예산 대비 3배 늘어난 약 10조 원... 첫째는 조직 고유의 내규나 지침을 파악한 '데이터 리스트'다. 이는 나중에 검색증강생성(RAG) 시스템을...",www.etnews.com,https://www.etnews.com/20260306000225,1,공식 쿼리 기반: www.etnews.com
"차은우, 납세 논란 사과 “실망 드려 죄송, 관련 세금 전액 납부”",차은우는 8일 자신의 SNS를 통해“저와 관련된 납세 논란으로 팬분들을 비롯한 많은 분들께 실망과 혼란을 드린 점 진심으로 사과드린다”며 “행정 절차 진행 과정에서 입장을 밝히는 데 신중을 기하느라 시기가 늦어진...,enter.etoday.co.kr,https://enter.etoday.co.kr/news/view/295890,0,비공식 쿼리 기반: enter.etoday.co.kr
배민 외주 상담망서 고객정보 악용 … '원청 책임론' 부상,"현직 국세청 콜센터 노동자인 남미경 서비스일반노조 모두의콜센터 지부장은 ""상담 업무는 이름과 전화번호... 한편 우아한형제들은 홈페이지를 통해 사과문을 게시했지만, 이용자가 직접 접하는 앱 내에는 별도 공지를...",www.safetimes.co.kr,https://www.safetimes.co.kr/news/articleView.html?idxno=241404,1,공식 쿼리 기반: www.safetimes.co.kr
탈성매매 지원금 620만원으로 유럽여행?... “현실 안 맞는 왜곡된 서사...,매달 ‘탈성매매 지원금’을 받고 있다고 주장한 여성이 성매매 피해자 지원금이 620만원에서 540만원으로... 성평등가족부 역시 같은 날 보도자료를 통해 “성평등가족부는 ‘성매매방지 및 피해자보호 등에 관한 법률’...,www.chosun.com,https://www.chosun.com/national/national_general/2025/12/28/EPPCDCWHLFHZXBL3S6XZIFW4N4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,1,공식 쿼리 기반: www.chosun.com
"공소취소 거래 의혹 여진…여선웅 “공소취소 논란, 정치적 확대 해석”...",이 논란이 생기고 나서 이틀 동안 아무 말을 안 한 이유가 그런 이유가 아닌가. 만약에 이게 전혀 자기와... 오늘 이제 약간 이제 찌라시라고 그러나요? 이제 그런 게 돌았는데.. ◆ 강아랑> 이야기가 좀 있었어요. ◇ 이준우...,www.natv.go.kr,https://www.natv.go.kr/natv/news/newsView.do?newsId=512843,1,공식 도메인 확정: www.natv.go.kr
대구 지원사격 나선 민주…'박상용 고발' 공방,"자세한 내용 국회 연결해 들어봅니다. 정호진 기자. [기자] 네, 국회입니다. 민주당 지도부와 김부겸 전 총리는... 오늘 질의를 마치면 내일 예산소위에서 최종 심사를 거쳐, 오는 10일 본회의에서 추경안이 처리될...",www.yonhapnewstv.co.kr,http://www.yonhapnewstv.co.kr/MYH20260408171652hV9,1,공식 쿼리 기반: www.yonhapnewstv.co.kr
네이버 '이 서비스' 20년 만에 사라진다... 30일 전격 종료,하지만 유명인에 대한 명예훼손이나 사생활 침해 논란이 끊이지 않아 2020년 3월부터 인물명에 한해서는 이미 서비스가 중단된 상태였다. 네이버는 앞으로 'AI 브리핑'과 같은 대화형 검색 기술을 통해 이러한 공백을...,www.insight.co.kr,https://www.insight.co.kr/news/549162,0,비공식 쿼리 기반: www.insight.co.kr
"금융지주, 지난해 순익 26.7조 '사상 최대'…증시 활황에 금투 부문 62% ...","9일 금융감독원이 발표한 '2025년 금융지주회사 경영실적(잠정)'에 따르면, 지난해 10개 금융지주(KB·신한·하나·우리·NH·IM·BNK·JB·한투·메리츠)의 연결당기순이익은 26조7천억원으로 집계됐다. 이는 전년...",www.imaeil.com,https://www.imaeil.com/page/view/2026040909072369359,1,공식 쿼리 기반: www.imaeil.com
"[기자수첩]공정위 전속고발제 폐지, 괜찮을까…부작용 완화책 필수","규율 대상인 업계 의견을 대변하는 산업통상부와 중기부는 제도 폐지 시 기업들의 법무 대응 부담이 커지는... 익명의 공정위 관계자는 ""전속고발제의 취지는 공정위가 전문성에 기반해 위법성을 우선 판단한 뒤 필요한...",www.newsis.com,https://www.newsis.com/view/NISX20260408_0003582862,0,비공식 쿼리 기반: www.newsis.com
"더블유엠디(WMD), 더벨 M&A 리그테이블 부티크 1위···한·일 크로스보...","공유하고 관계자들 간 네트워킹 기회를 꾸준히 마련해 왔다. 이번 4차 세미나는 업계 종사자를... 거래의 익명성과 정보보안을 강화한 플랫폼으로, 새롭게 리뉴얼한 Buyer Page는 인수자의 딜 검토 효율성을 한층...",www.enetnews.co.kr,https://www.enetnews.co.kr/news/articleView.html?idxno=48479,0,비공식 쿼리 기반: www.enetnews.co.kr
"문성유 ""제주 공공배달앱 중개수수료 무료화 추진""","기획재정부 기획조정실장이 제주지역 소상공인의 경영 부담을 낮추기 위해 '제주 공공배달앱 중개수수료 전액 무료화'를 공약했다. 문 전 기조실장은 26일 보도자료를 내고 ""민간 배달 플랫폼의 중개수수료는 매출액의...",www.samdailbo.com,http://www.samdailbo.com/news/articleView.html?idxno=260127,1,공식 쿼리 기반: www.samdailbo.com
"여권, 李대통령 공소취소 거래설 논란…국민의힘 ""특검 요구, 허위면 김...","여권 내에서 정부 고위 관계자가 검찰에 공소 취소를 제안했다는 이른바 '이재명 대통령 사건 공소 취소 거래설'이 급속하게 확산하고 있다. 친이재명(친명)계는 즉각 음모론이라며 강하게 반발했지만, 국민의힘은...",www.imaeil.com,https://www.imaeil.com/page/view/2026031111101205540,0,비공식 쿼리 기반: www.imaeil.com
